Feature,Mean_Absolute_SHAP
cat__city_Mexico City,0.0
cat__city_MINNEAPOLIS,0.0
cat__city_Memphis,0.0
cat__city_Melbourne,0.0
cat__city_Massachusetts,0.0
cat__city_Manila,0.0
cat__city_Manchester,0.0
cat__city_Malmö,0.0
cat__city_Malmo,0.0
cat__city_Madrid,0.0
cat__city_Madison,0.0
cat__city_MUMBAI,0.0
cat__city_MOUNTAIN VIEW,0.0
cat__city_MONTREAL,0.0
cat__city_Menlo Park,0.0
cat__city_JAKARTA,0.0
cat__city_Islamabad,0.0
"cat__city_Irvine, CA",0.0
cat__city_Indore,0.0
cat__city_Indianapolis,0.0
"cat__city_Incline Village, NV",0.0
cat__city_Ibadan,0.0
cat__city_Hyderabad,0.0
"cat__city_Hyattsville, MD",0.0
cat__city_Huntsville,0.0
cat__city_Huntington Beach,0.0
cat__city_Houston,0.0
cat__city_Leeds,0.0
cat__city_Hong Kong,0.0
"cat__city_Hoboken, New Jersey",0.0
cat__city_Ho Chi Minh City,0.0
cat__city_Herzliya,0.0
cat__city_Helsinki,0.0
"cat__city_Hayward, California",0.0
"cat__city_Hayward, CA",0.0
cat__city_Hayward,0.0
cat__city_Hangzhou,0.0
"cat__city_Hamilton, OH",0.0
cat__city_Hamburg,0.0
cat__city_Haifa,0.0
cat__city_Hoofddorp,0.0
"cat__city_Leawood, KS",0.0
cat__city_Leamington Spa,0.0
cat__city_Las Vegas,0.0
cat__city_Lahore,0.0
cat__city_Lagos,0.0
cat__city_LOUISVILLE,0.0
cat__city_LOS ANGELES,0.0
cat__city_LONDON,0.0
cat__city_LIMASSOL,0.0
cat__city_LEHI,0.0
cat__city_LAGOS,0.0
cat__city_Kyiv,0.0
cat__city_JERUSALEM,0.0
cat__city_Kitchener,0.0
cat__city_Kiel,0.0
cat__city_Kfar Saba,0.0
cat__city_Karlsruhe,0.0
cat__city_Karachi,0.0
cat__city_Kansas City,0.0
cat__city_Kadoma,0.0
cat__city_Joinville,0.0
cat__city_Jerusalem,0.0
cat__record_id_layoff_00012,0.0
cat__city_Jakarta,0.0
cat__city_Jacksonville,0.0
cat__city_Krakow,0.0
cat__record_id_layoff_04550,0.0
cat__record_id_layoff_04549,0.0
cat__record_id_layoff_04548,0.0
cat__record_id_layoff_04547,0.0
cat__record_id_layoff_04546,0.0
cat__record_id_layoff_04544,0.0
cat__record_id_layoff_04543,0.0
cat__record_id_layoff_04542,0.0
cat__record_id_layoff_04541,0.0
cat__record_id_layoff_04539,0.0
cat__record_id_layoff_04537,0.0
cat__record_id_layoff_05204,0.0
cat__record_id_layoff_04534,0.0
cat__record_id_layoff_04533,0.0
cat__record_id_layoff_04530,0.0
cat__record_id_layoff_04529,0.0
cat__record_id_layoff_04528,0.0
cat__record_id_layoff_04527,0.0
cat__record_id_layoff_04526,0.0
cat__record_id_layoff_04523,0.0
cat__record_id_layoff_04521,0.0
cat__record_id_layoff_04520,0.0
cat__record_id_layoff_04519,0.0
cat__record_id_layoff_04518,0.0
cat__record_id_layoff_04535,0.0
cat__record_id_layoff_04584,0.0
cat__record_id_layoff_04582,0.0
cat__record_id_layoff_04580,0.0
cat__record_id_layoff_04579,0.0
cat__record_id_layoff_04578,0.0
cat__record_id_layoff_04577,0.0
cat__record_id_layoff_04576,0.0
cat__record_id_layoff_04572,0.0
cat__record_id_layoff_04570,0.0
cat__record_id_layoff_04569,0.0
cat__record_id_layoff_04568,0.0
cat__record_id_layoff_04567,0.0
cat__record_id_layoff_04551,0.0
cat__record_id_layoff_04564,0.0
cat__record_id_layoff_04563,0.0
cat__record_id_layoff_04562,0.0
cat__record_id_layoff_04561,0.0
cat__record_id_layoff_04559,0.0
cat__record_id_layoff_04558,0.0
cat__record_id_layoff_04557,0.0
cat__record_id_layoff_04556,0.0
cat__record_id_layoff_04555,0.0
cat__record_id_layoff_04554,0.0
cat__record_id_layoff_04553,0.0
cat__record_id_layoff_04552,0.0
cat__record_id_layoff_04566,0.0
cat__record_id_layoff_04485,0.0
cat__record_id_layoff_04484,0.0
cat__record_id_layoff_04483,0.0
cat__record_id_layoff_04482,0.0
cat__record_id_layoff_04479,0.0
cat__record_id_layoff_04478,0.0
cat__record_id_layoff_04477,0.0
cat__record_id_layoff_04476,0.0
cat__record_id_layoff_04474,0.0
cat__record_id_layoff_04472,0.0
cat__record_id_layoff_04471,0.0
cat__record_id_layoff_04470,0.0
cat__record_id_layoff_04517,0.0
cat__record_id_layoff_04468,0.0
cat__record_id_layoff_04467,0.0
cat__record_id_layoff_04465,0.0
cat__record_id_layoff_04464,0.0
cat__record_id_layoff_04463,0.0
cat__record_id_layoff_04462,0.0
cat__record_id_layoff_04461,0.0
cat__record_id_layoff_04460,0.0
cat__record_id_layoff_04458,0.0
cat__record_id_layoff_04457,0.0
cat__record_id_layoff_04456,0.0
cat__record_id_layoff_04454,0.0
cat__record_id_layoff_04469,0.0
cat__record_id_layoff_04516,0.0
cat__record_id_layoff_04515,0.0
cat__record_id_layoff_04514,0.0
cat__record_id_layoff_04513,0.0
cat__record_id_layoff_04512,0.0
cat__record_id_layoff_04511,0.0
cat__record_id_layoff_04510,0.0
cat__record_id_layoff_04509,0.0
cat__record_id_layoff_04508,0.0
cat__record_id_layoff_04507,0.0
cat__record_id_layoff_04506,0.0
cat__record_id_layoff_04505,0.0
cat__record_id_layoff_04486,0.0
cat__record_id_layoff_04503,0.0
cat__record_id_layoff_04501,0.0
cat__record_id_layoff_04500,0.0
cat__record_id_layoff_04498,0.0
cat__record_id_layoff_04497,0.0
cat__record_id_layoff_04496,0.0
cat__record_id_layoff_04494,0.0
cat__record_id_layoff_04492,0.0
cat__record_id_layoff_04491,0.0
cat__record_id_layoff_04489,0.0
cat__record_id_layoff_04488,0.0
cat__record_id_layoff_04487,0.0
cat__record_id_layoff_04504,0.0
cat__record_id_layoff_04677,0.0
cat__record_id_layoff_04676,0.0
cat__record_id_layoff_04675,0.0
cat__record_id_layoff_04674,0.0
cat__record_id_layoff_04673,0.0
cat__record_id_layoff_04672,0.0
cat__record_id_layoff_04671,0.0
cat__record_id_layoff_04670,0.0
cat__record_id_layoff_04669,0.0
cat__record_id_layoff_04668,0.0
cat__record_id_layoff_04667,0.0
cat__record_id_layoff_04665,0.0
cat__record_id_layoff_04585,0.0
cat__record_id_layoff_04662,0.0
cat__record_id_layoff_04661,0.0
cat__record_id_layoff_04660,0.0
cat__record_id_layoff_04659,0.0
cat__record_id_layoff_04658,0.0
cat__record_id_layoff_04657,0.0
cat__record_id_layoff_04656,0.0
cat__record_id_layoff_04655,0.0
cat__record_id_layoff_04654,0.0
cat__record_id_layoff_04653,0.0
cat__record_id_layoff_04652,0.0
cat__record_id_layoff_04651,0.0
cat__record_id_layoff_04663,0.0
cat__record_id_layoff_04710,0.0
cat__record_id_layoff_04708,0.0
cat__record_id_layoff_04707,0.0
cat__record_id_layoff_04705,0.0
cat__record_id_layoff_04704,0.0
cat__record_id_layoff_04703,0.0
cat__record_id_layoff_04702,0.0
cat__record_id_layoff_04701,0.0
cat__record_id_layoff_04700,0.0
cat__record_id_layoff_04699,0.0
cat__record_id_layoff_04697,0.0
cat__record_id_layoff_04696,0.0
cat__record_id_layoff_04678,0.0
cat__record_id_layoff_04692,0.0
cat__record_id_layoff_04691,0.0
cat__record_id_layoff_04689,0.0
cat__record_id_layoff_04688,0.0
cat__record_id_layoff_04687,0.0
cat__record_id_layoff_04686,0.0
cat__record_id_layoff_04684,0.0
cat__record_id_layoff_04683,0.0
cat__record_id_layoff_04682,0.0
cat__record_id_layoff_04681,0.0
cat__record_id_layoff_04680,0.0
cat__record_id_layoff_04679,0.0
cat__record_id_layoff_04693,0.0
cat__record_id_layoff_04618,0.0
cat__record_id_layoff_04617,0.0
cat__record_id_layoff_04616,0.0
cat__record_id_layoff_04614,0.0
cat__record_id_layoff_04613,0.0
cat__record_id_layoff_04612,0.0
cat__record_id_layoff_04609,0.0
cat__record_id_layoff_04608,0.0
cat__record_id_layoff_04606,0.0
cat__record_id_layoff_04604,0.0
cat__record_id_layoff_04603,0.0
cat__record_id_layoff_04602,0.0
cat__record_id_layoff_04650,0.0
cat__record_id_layoff_04600,0.0
cat__record_id_layoff_04599,0.0
cat__record_id_layoff_04598,0.0
cat__record_id_layoff_04597,0.0
cat__record_id_layoff_04595,0.0
cat__record_id_layoff_04594,0.0
cat__record_id_layoff_04593,0.0
cat__record_id_layoff_04592,0.0
cat__record_id_layoff_04591,0.0
cat__record_id_layoff_04590,0.0
cat__record_id_layoff_04587,0.0
cat__record_id_layoff_04586,0.0
cat__record_id_layoff_04601,0.0
cat__record_id_layoff_04649,0.0
cat__record_id_layoff_04648,0.0
cat__record_id_layoff_04646,0.0
cat__record_id_layoff_04645,0.0
cat__record_id_layoff_04643,0.0
cat__record_id_layoff_04641,0.0
cat__record_id_layoff_04640,0.0
cat__record_id_layoff_04638,0.0
cat__record_id_layoff_04637,0.0
cat__record_id_layoff_04636,0.0
cat__record_id_layoff_04635,0.0
cat__record_id_layoff_04634,0.0
cat__record_id_layoff_04619,0.0
cat__record_id_layoff_04632,0.0
cat__record_id_layoff_04631,0.0
cat__record_id_layoff_04630,0.0
cat__record_id_layoff_04629,0.0
cat__record_id_layoff_04628,0.0
cat__record_id_layoff_04627,0.0
cat__record_id_layoff_04626,0.0
cat__record_id_layoff_04625,0.0
cat__record_id_layoff_04624,0.0
cat__record_id_layoff_04622,0.0
cat__record_id_layoff_04621,0.0
cat__record_id_layoff_04620,0.0
cat__record_id_layoff_04633,0.0
cat__record_id_layoff_04292,0.0
cat__record_id_layoff_04291,0.0
cat__record_id_layoff_04290,0.0
cat__record_id_layoff_04289,0.0
cat__record_id_layoff_04288,0.0
cat__record_id_layoff_04287,0.0
cat__record_id_layoff_04286,0.0
cat__record_id_layoff_04284,0.0
cat__record_id_layoff_04283,0.0
cat__record_id_layoff_04282,0.0
cat__record_id_layoff_04281,0.0
cat__record_id_layoff_04453,0.0
cat__record_id_layoff_04279,0.0
cat__record_id_layoff_04278,0.0
cat__record_id_layoff_04277,0.0
cat__record_id_layoff_04276,0.0
cat__record_id_layoff_04275,0.0
cat__record_id_layoff_04273,0.0
cat__record_id_layoff_04271,0.0
cat__record_id_layoff_04270,0.0
cat__record_id_layoff_04269,0.0
cat__record_id_layoff_04265,0.0
cat__record_id_layoff_04264,0.0
cat__record_id_layoff_04263,0.0
cat__record_id_layoff_04280,0.0
cat__record_id_layoff_04325,0.0
cat__record_id_layoff_04324,0.0
cat__record_id_layoff_04322,0.0
cat__record_id_layoff_04321,0.0
cat__record_id_layoff_04320,0.0
cat__record_id_layoff_04319,0.0
cat__record_id_layoff_04318,0.0
cat__record_id_layoff_04317,0.0
cat__record_id_layoff_04315,0.0
cat__record_id_layoff_04314,0.0
cat__record_id_layoff_04313,0.0
cat__record_id_layoff_04312,0.0
cat__record_id_layoff_04293,0.0
cat__record_id_layoff_04308,0.0
cat__record_id_layoff_04307,0.0
cat__record_id_layoff_04306,0.0
cat__record_id_layoff_04305,0.0
cat__record_id_layoff_04304,0.0
cat__record_id_layoff_04303,0.0
cat__record_id_layoff_04302,0.0
cat__record_id_layoff_04301,0.0
cat__record_id_layoff_04300,0.0
cat__record_id_layoff_04299,0.0
cat__record_id_layoff_04297,0.0
cat__record_id_layoff_04296,0.0
cat__record_id_layoff_04311,0.0
cat__record_id_layoff_04223,0.0
cat__record_id_layoff_04222,0.0
cat__record_id_layoff_04218,0.0
cat__record_id_layoff_04217,0.0
cat__record_id_layoff_04216,0.0
cat__record_id_layoff_04215,0.0
cat__record_id_layoff_04214,0.0
cat__record_id_layoff_04213,0.0
cat__record_id_layoff_04211,0.0
cat__record_id_layoff_04210,0.0
cat__record_id_layoff_04209,0.0
cat__record_id_layoff_04208,0.0
cat__record_id_layoff_04262,0.0
cat__record_id_layoff_04206,0.0
cat__record_id_layoff_04205,0.0
cat__record_id_layoff_04204,0.0
cat__record_id_layoff_04203,0.0
cat__record_id_layoff_04202,0.0
cat__record_id_layoff_04201,0.0
cat__record_id_layoff_04200,0.0
cat__record_id_layoff_04199,0.0
cat__record_id_layoff_04198,0.0
cat__record_id_layoff_04197,0.0
cat__record_id_layoff_04196,0.0
cat__record_id_layoff_04194,0.0
cat__record_id_layoff_04207,0.0
cat__record_id_layoff_04260,0.0
cat__record_id_layoff_04258,0.0
cat__record_id_layoff_04257,0.0
cat__record_id_layoff_04256,0.0
cat__record_id_layoff_04254,0.0
cat__record_id_layoff_04253,0.0
cat__record_id_layoff_04252,0.0
cat__record_id_layoff_04249,0.0
cat__record_id_layoff_04248,0.0
cat__record_id_layoff_04247,0.0
cat__record_id_layoff_04244,0.0
cat__record_id_layoff_04241,0.0
cat__record_id_layoff_04226,0.0
cat__record_id_layoff_04238,0.0
cat__record_id_layoff_04237,0.0
cat__record_id_layoff_04236,0.0
cat__record_id_layoff_04235,0.0
cat__record_id_layoff_04234,0.0
cat__record_id_layoff_04233,0.0
cat__record_id_layoff_04232,0.0
cat__record_id_layoff_04231,0.0
cat__record_id_layoff_04230,0.0
cat__record_id_layoff_04229,0.0
cat__record_id_layoff_04228,0.0
cat__record_id_layoff_04227,0.0
cat__record_id_layoff_04240,0.0
cat__record_id_layoff_04424,0.0
cat__record_id_layoff_04422,0.0
cat__record_id_layoff_04421,0.0
cat__record_id_layoff_04420,0.0
cat__record_id_layoff_04419,0.0
cat__record_id_layoff_04418,0.0
cat__record_id_layoff_04416,0.0
cat__record_id_layoff_04415,0.0
cat__record_id_layoff_04414,0.0
cat__record_id_layoff_04413,0.0
cat__record_id_layoff_04412,0.0
cat__record_id_layoff_04411,0.0
cat__record_id_layoff_04326,0.0
cat__record_id_layoff_04406,0.0
cat__record_id_layoff_04405,0.0
cat__record_id_layoff_04403,0.0
cat__record_id_layoff_04402,0.0
cat__record_id_layoff_04401,0.0
cat__record_id_layoff_04400,0.0
cat__record_id_layoff_04398,0.0
cat__record_id_layoff_04395,0.0
cat__record_id_layoff_04394,0.0
cat__record_id_layoff_04393,0.0
cat__record_id_layoff_04392,0.0
cat__record_id_layoff_04391,0.0
cat__record_id_layoff_04407,0.0
cat__record_id_layoff_04452,0.0
cat__record_id_layoff_04451,0.0
cat__record_id_layoff_04450,0.0
cat__record_id_layoff_04449,0.0
cat__record_id_layoff_04448,0.0
cat__record_id_layoff_04447,0.0
cat__record_id_layoff_04446,0.0
cat__record_id_layoff_04445,0.0
cat__record_id_layoff_04442,0.0
cat__record_id_layoff_04441,0.0
cat__record_id_layoff_04440,0.0
cat__record_id_layoff_04439,0.0
cat__record_id_layoff_04425,0.0
cat__record_id_layoff_04437,0.0
cat__record_id_layoff_04436,0.0
cat__record_id_layoff_04435,0.0
cat__record_id_layoff_04434,0.0
cat__record_id_layoff_04433,0.0
cat__record_id_layoff_04432,0.0
cat__record_id_layoff_04431,0.0
cat__record_id_layoff_04430,0.0
cat__record_id_layoff_04429,0.0
cat__record_id_layoff_04428,0.0
cat__record_id_layoff_04427,0.0
cat__record_id_layoff_04426,0.0
cat__record_id_layoff_04438,0.0
cat__record_id_layoff_04355,0.0
cat__record_id_layoff_04354,0.0
cat__record_id_layoff_04353,0.0
cat__record_id_layoff_04352,0.0
cat__record_id_layoff_04351,0.0
cat__record_id_layoff_04350,0.0
cat__record_id_layoff_04347,0.0
cat__record_id_layoff_04346,0.0
cat__record_id_layoff_04345,0.0
cat__record_id_layoff_04344,0.0
cat__record_id_layoff_04342,0.0
cat__record_id_layoff_04341,0.0
cat__record_id_layoff_04390,0.0
cat__record_id_layoff_04338,0.0
cat__record_id_layoff_04337,0.0
cat__record_id_layoff_04336,0.0
cat__record_id_layoff_04335,0.0
cat__record_id_layoff_04334,0.0
cat__record_id_layoff_04333,0.0
cat__record_id_layoff_04332,0.0
cat__record_id_layoff_04331,0.0
cat__record_id_layoff_04330,0.0
cat__record_id_layoff_04329,0.0
cat__record_id_layoff_04328,0.0
cat__record_id_layoff_04327,0.0
cat__record_id_layoff_04339,0.0
cat__record_id_layoff_04388,0.0
cat__record_id_layoff_04386,0.0
cat__record_id_layoff_04385,0.0
cat__record_id_layoff_04384,0.0
cat__record_id_layoff_04382,0.0
cat__record_id_layoff_04381,0.0
cat__record_id_layoff_04380,0.0
cat__record_id_layoff_04379,0.0
cat__record_id_layoff_04378,0.0
cat__record_id_layoff_04376,0.0
cat__record_id_layoff_04375,0.0
cat__record_id_layoff_04374,0.0
cat__record_id_layoff_04356,0.0
cat__record_id_layoff_04371,0.0
cat__record_id_layoff_04370,0.0
cat__record_id_layoff_04369,0.0
cat__record_id_layoff_04368,0.0
cat__record_id_layoff_04367,0.0
cat__record_id_layoff_04366,0.0
cat__record_id_layoff_04363,0.0
cat__record_id_layoff_04362,0.0
cat__record_id_layoff_04360,0.0
cat__record_id_layoff_04359,0.0
cat__record_id_layoff_04358,0.0
cat__record_id_layoff_04357,0.0
cat__record_id_layoff_04372,0.0
cat__record_id_layoff_05051,0.0
cat__record_id_layoff_05050,0.0
cat__record_id_layoff_05047,0.0
cat__record_id_layoff_05046,0.0
cat__record_id_layoff_05045,0.0
cat__record_id_layoff_05043,0.0
cat__record_id_layoff_05042,0.0
cat__record_id_layoff_05041,0.0
cat__record_id_layoff_05040,0.0
cat__record_id_layoff_05039,0.0
cat__record_id_layoff_05037,0.0
cat__record_id_layoff_04711,0.0
cat__record_id_layoff_05033,0.0
cat__record_id_layoff_05032,0.0
cat__record_id_layoff_05031,0.0
cat__record_id_layoff_05029,0.0
cat__record_id_layoff_05028,0.0
cat__record_id_layoff_05027,0.0
cat__record_id_layoff_05025,0.0
cat__record_id_layoff_05024,0.0
cat__record_id_layoff_05023,0.0
cat__record_id_layoff_05022,0.0
cat__record_id_layoff_05021,0.0
cat__record_id_layoff_05020,0.0
cat__record_id_layoff_05034,0.0
cat__record_id_layoff_05083,0.0
cat__record_id_layoff_05081,0.0
cat__record_id_layoff_05080,0.0
cat__record_id_layoff_05079,0.0
cat__record_id_layoff_05078,0.0
cat__record_id_layoff_05077,0.0
cat__record_id_layoff_05076,0.0
cat__record_id_layoff_05075,0.0
cat__record_id_layoff_05072,0.0
cat__record_id_layoff_05071,0.0
cat__record_id_layoff_05070,0.0
cat__record_id_layoff_05068,0.0
cat__record_id_layoff_05053,0.0
cat__record_id_layoff_05065,0.0
cat__record_id_layoff_05064,0.0
cat__record_id_layoff_05063,0.0
cat__record_id_layoff_05062,0.0
cat__record_id_layoff_05061,0.0
cat__record_id_layoff_05060,0.0
cat__record_id_layoff_05059,0.0
cat__record_id_layoff_05058,0.0
cat__record_id_layoff_05057,0.0
cat__record_id_layoff_05056,0.0
cat__record_id_layoff_05055,0.0
cat__record_id_layoff_05054,0.0
cat__record_id_layoff_05066,0.0
cat__record_id_layoff_04986,0.0
cat__record_id_layoff_04984,0.0
cat__record_id_layoff_04983,0.0
cat__record_id_layoff_04982,0.0
cat__record_id_layoff_04981,0.0
cat__record_id_layoff_04980,0.0
cat__record_id_layoff_04979,0.0
cat__record_id_layoff_04978,0.0
cat__record_id_layoff_04977,0.0
cat__record_id_layoff_04972,0.0
cat__record_id_layoff_04971,0.0
cat__record_id_layoff_04970,0.0
cat__record_id_layoff_05019,0.0
cat__record_id_layoff_04967,0.0
cat__record_id_layoff_04966,0.0
cat__record_id_layoff_04965,0.0
cat__record_id_layoff_04963,0.0
cat__record_id_layoff_04962,0.0
cat__record_id_layoff_04961,0.0
cat__record_id_layoff_04960,0.0
cat__record_id_layoff_04959,0.0
cat__record_id_layoff_04958,0.0
cat__record_id_layoff_04957,0.0
cat__record_id_layoff_04956,0.0
cat__record_id_layoff_04955,0.0
cat__record_id_layoff_04968,0.0
cat__record_id_layoff_05018,0.0
cat__record_id_layoff_05017,0.0
cat__record_id_layoff_05016,0.0
cat__record_id_layoff_05015,0.0
cat__record_id_layoff_05014,0.0
cat__record_id_layoff_05012,0.0
cat__record_id_layoff_05011,0.0
cat__record_id_layoff_05009,0.0
cat__record_id_layoff_05006,0.0
cat__record_id_layoff_05005,0.0
cat__record_id_layoff_05004,0.0
cat__record_id_layoff_05003,0.0
cat__record_id_layoff_04987,0.0
cat__record_id_layoff_05001,0.0
cat__record_id_layoff_05000,0.0
cat__record_id_layoff_04999,0.0
cat__record_id_layoff_04998,0.0
cat__record_id_layoff_04996,0.0
cat__record_id_layoff_04994,0.0
cat__record_id_layoff_04993,0.0
cat__record_id_layoff_04992,0.0
cat__record_id_layoff_04991,0.0
cat__record_id_layoff_04990,0.0
cat__record_id_layoff_04989,0.0
cat__record_id_layoff_04988,0.0
cat__record_id_layoff_05002,0.0
cat__record_id_layoff_05178,0.0
cat__record_id_layoff_05177,0.0
cat__record_id_layoff_05175,0.0
cat__record_id_layoff_05173,0.0
cat__record_id_layoff_05172,0.0
cat__record_id_layoff_05170,0.0
cat__record_id_layoff_05169,0.0
cat__record_id_layoff_05168,0.0
cat__record_id_layoff_05167,0.0
cat__record_id_layoff_05166,0.0
cat__record_id_layoff_05165,0.0
cat__record_id_layoff_05162,0.0
cat__record_id_layoff_05084,0.0
cat__record_id_layoff_05160,0.0
cat__record_id_layoff_05159,0.0
cat__record_id_layoff_05157,0.0
cat__record_id_layoff_05156,0.0
cat__record_id_layoff_05155,0.0
cat__record_id_layoff_05154,0.0
cat__record_id_layoff_05153,0.0
cat__record_id_layoff_05151,0.0
cat__record_id_layoff_05149,0.0
cat__record_id_layoff_05148,0.0
cat__record_id_layoff_05146,0.0
cat__record_id_layoff_05144,0.0
cat__record_id_layoff_05161,0.0
cat__record_id_layoff_05210,0.0
cat__record_id_layoff_05208,0.0
cat__record_id_layoff_05207,0.0
cat__record_id_layoff_05206,0.0
cat__city_dublin,0.0
cat__record_id_layoff_05203,0.0
cat__record_id_layoff_05202,0.0
cat__record_id_layoff_05201,0.0
cat__record_id_layoff_05200,0.0
cat__record_id_layoff_05199,0.0
cat__record_id_layoff_05198,0.0
cat__record_id_layoff_05197,0.0
cat__record_id_layoff_05179,0.0
cat__record_id_layoff_05195,0.0
cat__record_id_layoff_05193,0.0
cat__record_id_layoff_05192,0.0
cat__record_id_layoff_05191,0.0
cat__record_id_layoff_05190,0.0
cat__record_id_layoff_05189,0.0
cat__record_id_layoff_05187,0.0
cat__record_id_layoff_05186,0.0
cat__record_id_layoff_05185,0.0
cat__record_id_layoff_05184,0.0
cat__record_id_layoff_05181,0.0
cat__record_id_layoff_05180,0.0
cat__record_id_layoff_05196,0.0
cat__record_id_layoff_05109,0.0
cat__record_id_layoff_05108,0.0
cat__record_id_layoff_05107,0.0
cat__record_id_layoff_05106,0.0
cat__record_id_layoff_05105,0.0
cat__record_id_layoff_05104,0.0
cat__record_id_layoff_05103,0.0
cat__record_id_layoff_05102,0.0
cat__record_id_layoff_05101,0.0
cat__record_id_layoff_05100,0.0
cat__record_id_layoff_05099,0.0
cat__record_id_layoff_05098,0.0
cat__record_id_layoff_05142,0.0
cat__record_id_layoff_05096,0.0
cat__record_id_layoff_05095,0.0
cat__record_id_layoff_05094,0.0
cat__record_id_layoff_05093,0.0
cat__record_id_layoff_05092,0.0
cat__record_id_layoff_05091,0.0
cat__record_id_layoff_05090,0.0
cat__record_id_layoff_05089,0.0
cat__record_id_layoff_05088,0.0
cat__record_id_layoff_05087,0.0
cat__record_id_layoff_05086,0.0
cat__record_id_layoff_05085,0.0
cat__record_id_layoff_05097,0.0
cat__record_id_layoff_05141,0.0
cat__record_id_layoff_05140,0.0
cat__record_id_layoff_05139,0.0
cat__record_id_layoff_05138,0.0
cat__record_id_layoff_05137,0.0
cat__record_id_layoff_05136,0.0
cat__record_id_layoff_05135,0.0
cat__record_id_layoff_05134,0.0
cat__record_id_layoff_05133,0.0
cat__record_id_layoff_05132,0.0
cat__record_id_layoff_05131,0.0
cat__record_id_layoff_05130,0.0
cat__record_id_layoff_05112,0.0
cat__record_id_layoff_05128,0.0
cat__record_id_layoff_05127,0.0
cat__record_id_layoff_05126,0.0
